Random atoms python data file tutorial

 1000 atoms
 1 atom types
 0.0 20.0 xlo xhi
 0.0 20.0 xlo xhi
 0.0 20.0 zlo zhi

Atoms

 1 1 0.23168491747138042 0.9166254474001719 0.9365445313893844
 2 1 0.12079034337216221 0.266126217434005 0.1726712177725892
 3 1 0.8902081759592517 0.7531489558557847 0.5040825757779878
 4 1 0.8278042717325989 0.8942190905546656 0.4141799119574763
 5 1 0.9742559000723251 0.796833580079786 0.37555252884491586
 6 1 0.36833308869368875 0.4214597674074084 0.5768647306566771
 7 1 0.33419534493389613 0.6336559299330619 0.9574928717702518
 8 1 0.24683662758814107 0.6110617525818647 0.3149327275519571
 9 1 0.021186822966463015 0.8002367303261104 0.844116176572354
 10 1 0.08964597790577944 0.11615719220385634 0.7186717953347722
 11 1 0.026467201934883722 0.6070285299524988 0.354495471599082
 12 1 0.47703949267090506 0.9594007596426141 0.49416289471950714
 13 1 0.286038650344004 0.03632829940718907 0.7202903516064226
 14 1 0.5203472769775627 0.327573695836478 0.0246138994182995
 15 1 0.8050783741805686 0.11373903197829971 0.39114755398415557
 16 1 0.7072811602354316 0.921515984316976 0.17503364374066122
 17 1 0.8456044248534775 0.17252380879833207 0.6521280812785929
 18 1 0.8081776321488955 0.6462045580027302 0.9363069673306583
 19 1 0.5611924839892807 0.8270653011178909 0.35838850280857937
 20 1 0.054908007806304227 0.3746489564300861 0.09233264475390757
 21 1 0.3136805965706042 0.15672420731213366 0.7315543238482697
 22 1 0.20913354780510351 0.3831295731013139 0.7760087368389269
 23 1 0.7574685158933686 0.4158647226201294 0.6050683804615921
 24 1 0.5360776904786572 0.15833143989085185 0.3192512665849371
 25 1 0.38816736252236295 0.8259096000711379 0.7177823175047939
 26 1 0.15756132847454962 0.8510695542858077 0.2700421007654529
 27 1 0.28040023641342526 0.4960889961217684 0.6864440795539984
 28 1 0.42685994511482084 0.7144213867128021 0.6349884960690678
 29 1 0.5577972072509894 0.8652991198585462 0.4008617588712531
 30 1 0.42820836244574745 0.18690779257488843 0.6041473546829026
 31 1 0.8803349931875329 0.19826736120677446 0.148253234073073
 32 1 0.5539804449751338 0.38513649010119666 0.6653733786273487
 33 1 0.9721095222733466 0.762058139309926 0.6257480452138525
 34 1 0.5223528919650344 0.9537166892602104 0.479127729263653
 35 1 0.683750694569605 0.018923493496844968 0.41708928999855566
 36 1 0.548622666118422 0.6172741571583197 0.6493214390126197
 37 1 0.06805055085012945 0.5705785932188133 0.8546437377751077
